,pressure,perimeter,feret_d,area,centroid_x,centroid_y,stresstensor_eigval1,stresstensor_eigval2,stresstensor_orientation,stresstensor_anisotropy,inertiatensor_eigval1,inertiatensor_eigval2,inertiatensor_orientation,inertiatensor_anisotropy,moments_hu_1,moments_hu_3,bbox_x,bbox_y,celltype,celltype_conf,cluster,cluster_conf,phenograph_clusters
cell_983,0.306151493348491,708.3797256769668,230.70543990118657,23783,1839.7925829373924,9860.426186772063,0.0084805536851745,0.0013774961841815,0.1692393686691633,0.7205337358936408,3188.755351526313,1179.1973870898628,0.3087574055193697,0.4600686144495932,0.183658610714215,5.747326332012976e-05,215,149,Cranial mesoderm,1.0,2.0,1.0,1
cell_984,0.7710307207098188,598.7350647362942,183.698121928342,17753,2313.770123359432,9869.468427871345,0.0116794065543304,0.0104967248817092,0.3168717819694696,0.0533312889144957,1601.050866711681,1286.6558548143537,0.081008060860594,0.1088735949373635,0.1626602107545786,7.152657884864968e-05,183,155,Endothelium,1.0,5.0,1.0,4
cell_985,0.0519474456307148,1054.747258045114,322.23283507426737,44341,1654.7988543334611,9969.513272140908,0.001689699165958,0.0012522043981003,0.1043612554875873,0.1487114578474295,5978.352437039753,2299.2771252422303,1.3715652240026668,0.4444600092472937,0.1866811655641952,0.0004384685228256,213,303,Cranial mesoderm,1.0,2.0,1.0,1
cell_986,0.2021080608058061,1203.386868351903,380.8648054100037,46841,3861.738412928845,9971.178006447342,0.0091581495994798,0.0010678490041668,1.1360439509872282,0.7911501760256289,9093.392971836834,1827.342186589738,1.2682962953017018,0.665344473594392,0.2331447910682217,0.0012117235143758,247,375,Sclerotome,1.0,2.0,1.0,0
cell_987,0.8572685242516078,827.9716087690036,273.27092783536267,30023,3540.1679046064683,9924.04809645938,0.0262096837638989,0.003080512729803,0.2934109402801225,0.7896557142957062,3460.355435519014,1841.3672151685084,0.8732715340079488,0.3053702215336664,0.1765887036834268,0.0002035758471612,189,233,Sclerotome,0.775603972135764,2.0,0.775603972135764,0
cell_988,0.7414738692296232,841.9066376115481,285.3296339324046,30617,3696.5493353365778,9978.71394976647,0.0211138159576239,0.0049877586570257,0.2975925057620896,0.6178193284763479,4175.040161883603,1607.9934632602317,1.2439046783308816,0.4438927498989813,0.1888830919144212,0.0002687456186969,167,267,Sclerotome,1.0,2.0,1.0,0
cell_989,0.2473346087241888,1022.0731598529184,275.6555822035897,41095,2381.2204647767367,10005.889913614796,0.0052530068534307,0.0028713014892713,0.1085488673115031,0.2931579235663529,3998.313533627109,3091.5381894125826,0.9147127705466924,0.1278976457670904,0.1725234632690033,0.000946411884768,273,275,Cranial mesoderm,1.0,5.0,1.0,1
cell_990,0.3703027724375967,820.634559672906,262.54523419784255,27451,4136.359440457542,9947.215256274816,0.0026564127491566,0.001584307090496,0.3483679722310561,0.2528121873640195,3556.316664976042,1574.5916972576672,0.1302750192420383,0.3862327735776678,0.1869115282588506,0.0008489977655644,251,171,Sclerotome,1.0,2.0,1.0,0
cell_991,0.7299458767594236,653.6579002700189,202.7140843651472,19745,3987.159179539124,9994.48012154976,0.0165484586178296,0.0101505007323987,0.3435927768005395,0.2396332307002902,2234.5169594265994,1296.2869477102354,1.3801784067943903,0.265727023191493,0.1788201522986495,0.0013104174548552,163,181,Cranial mesoderm,1.0,2.0,1.0,0
cell_992,0.3585693653038597,880.717820793591,324.5196450139806,30269,2946.4347682447387,9986.08708579735,0.0065315959576179,0.001028568334588,0.0665217079016989,0.7278978882381026,5493.245110435115,1125.231446165285,0.6515830152421151,0.6599726730033887,0.2186552762430341,0.00020516235755,273,209,Cranial mesoderm,1.0,2.0,1.0,1
cell_993,0.0990339187941174,1315.8843430349616,438.0981625161192,56519,2547.6267096020806,10097.77262513491,0.0035881077802472,0.0016462782164483,0.7442192749418568,0.3709756149096964,12030.003860543562,2023.6467228849008,1.0756196885807272,0.7120112370986212,0.2486535604562795,0.0016285989420154,293,409,Endothelium,1.0,5.0,1.0,4
cell_994,0.4135584570699477,749.1198410471445,244.73863609981976,26983,1834.6419226920648,10020.692287736723,0.0075390302407596,0.0032060126119254,0.623274010380656,0.4032573613935283,3456.714858392117,1417.208660939639,0.7751886819852072,0.418452646899988,0.1806294155331785,0.0003080771631842,195,215,Cranial mesoderm,1.0,2.0,1.0,1
cell_995,0.3073358550716817,1136.730014102411,345.21008096520006,43781,2082.827505082113,10128.497773006557,0.0049875946586967,0.0045490641444039,1.0145136909192298,0.0459836640218434,7132.036790443017,2063.1446889943736,1.338358870644722,0.5512552539374987,0.2100267577131036,0.0005653987784864,231,343,Cranial mesoderm,1.0,2.0,1.0,1
cell_996,0.3420860614398677,1000.2152954766492,302.04966479041155,37147,4208.821277626726,10084.035346057555,0.0031539060104459,0.0021659058455923,0.3726315141430268,0.1857208847963696,3762.8634214839335,2789.9279493613635,0.2854526582901265,0.1484764914768014,0.1764016305716557,0.0001871574143969,297,239,Dermomyotome,1.0,2.0,1.0,0
cell_997,0.5792568759611583,885.2975105768081,259.04825805243314,32373,3369.65968554042,10096.431686899576,0.0221615898392202,0.0016280621035109,1.4857285311031183,0.8631285478719781,3759.118785351218,1911.956429524672,1.4352927365741968,0.3257164269275118,0.1751791682845547,0.0003579615011723,209,247,Endothelium,1.0,5.0,1.0,4
cell_998,4.306623899138294,551.4507934888323,159.20113064925135,15329,3509.122056233284,10069.158066410071,0.0776106358876954,0.0638548734491905,0.6337669674266669,0.0972375705073589,1363.5496801248078,1173.0378753501682,1.2513289974262067,0.0751055505115281,0.165476388249395,0.0005467557784331,149,153,Cranial mesoderm,1.0,2.0,1.0,0
cell_999,0.3279256056431746,956.7178207935912,294.0493155917898,31549,2218.442930045326,10160.733018479192,0.0060323996958714,0.0032393666893898,0.093561540630057,0.3012406579744606,5286.067148254559,1326.7183191198928,1.1670012029455237,0.598741460564377,0.2096036472590082,0.0003136899897001,215,283,Cranial mesoderm,1.0,2.0,1.0,1
cell_1000,0.400454851003187,1093.1381310103743,324.71064041697184,44121,3973.370934475647,10171.920242061604,0.0054896387881247,0.0040044994144301,0.6756982910805143,0.1564269807337498,5127.750845758548,2676.445967962502,0.7367365445300157,0.3141008532083984,0.1768816847696346,0.0005374948058817,267,277,Dermomyotome,1.0,2.0,1.0,0
cell_1001,0.381842521447789,1560.938166904124,459.3702210635775,98605,3659.00393489174,10226.418203945032,0.009599784948065,0.0044757156412151,0.4122597743451993,0.3640417102289279,11079.372612955243,6062.964043372331,0.1560208351169716,0.2926327180566284,0.1738485538900418,4.039162754354237e-05,447,371,Sclerotome,0.8331700801424755,2.0,0.8331700801424755,0
cell_1002,1.2174871991950842,648.048773235279,204.46271053666484,18809,1773.209793184114,10138.65941836355,0.0342422526749253,0.0137725857688243,1.124703616395556,0.4263196038883178,1852.4994846677807,1300.2924973691358,0.5372706861420826,0.1751485637000009,0.1676214568577232,0.0002103589827243,189,171,Cranial mesoderm,1.0,5.0,1.0,1
cell_1003,0.2567759954761149,681.048773235279,232.0193957409596,19989,2977.7465606083347,10139.697133423382,0.0066996908434542,0.0034575734829062,0.0467753821514784,0.3191919848077538,2950.033446895005,971.4296839162909,0.6190478675882538,0.5045575329862578,0.1961810561214315,0.0010921690415518,213,161,Cranial mesoderm,1.0,2.0,1.0,0
cell_1004,0.1185772339105567,1039.3452377915603,329.09725006447565,38899,2636.459806164683,10215.347001208258,0.0056135711888543,0.0011965100902734,0.1602251241285838,0.6486062232647278,6057.044379251152,1723.446792363271,1.1403861036419285,0.5569825209362298,0.2000177683645961,0.0002272957631575,249,297,Cranial mesoderm,1.0,5.0,1.0,1
cell_1005,0.5817551685372131,690.1370849898476,216.6679487141557,20923,1943.7649476652489,10172.35917411461,0.0211638010253238,0.0109982347646256,1.3702880954090624,0.3160734701960284,2418.0869885239163,1244.123297723106,1.4387512065877626,0.3205615186024367,0.1750327527719266,0.0001401718106127,153,193,Cranial mesoderm,1.0,2.0,1.0,1
cell_1006,1.6497573683330269,1141.2031021678297,325.0,58687,1587.798899245148,10221.763814814183,0.0137738964093577,0.0046793447914711,1.5299632288651477,0.4928430468614953,5821.77610599487,3965.791257237716,0.0610266048155936,0.1896267764888382,0.1667757316481092,1.4272678921215655e-05,313,257,Gut tube,0.4394341290893015,2.0,0.5605658709106986,1
cell_1007,0.3043667096573855,947.8183258569796,279.6086550877852,36767,2337.288410803166,10239.28767644899,0.005546126650284,0.002864655841807,0.0772908778446624,0.3188134767482533,4509.1679226795695,2173.8488569881265,0.8758903048331713,0.3494408502454132,0.1817667141639974,0.0009553571482756,261,245,Cranial mesoderm,1.0,5.0,1.0,1
cell_1008,0.3608720475122141,607.8772003600252,177.341478509682,13529,4297.327518663612,10194.948924532486,0.0047873541749296,0.0016640014902314,0.5472486976896075,0.4841389696688144,1453.852913371808,981.1447562012193,0.6073528777214545,0.1941308458227302,0.179983566381331,0.0013208759339625,175,161,Cranial mesoderm,1.0,2.0,1.0,0
cell_1009,0.3850410468332736,978.6761902332483,319.0814942926023,34855,4107.815779658586,10296.11252331086,0.014747110027467,0.0048049546087333,0.0420779982872867,0.5084964480081532,5087.466830623642,1710.2496176553022,1.4720745021060508,0.4968164292618278,0.1950284449369945,2.059702743975872e-05,203,313,Dermomyotome,1.0,2.0,1.0,6
cell_1010,0.6241660053322601,1115.1025971044414,336.304921165302,51275,2810.863266699171,10313.487567040467,0.0081845254571529,0.0054871769160512,1.0986103950219697,0.1972942701260354,5554.86352634416,3236.8527717897496,0.8863827905753741,0.2636585026118758,0.1714620438446398,0.0002062566170979,279,287,Cranial mesoderm,1.0,2.0,1.0,1
cell_1011,0.7700888431267757,1011.58178182427,310.1112703530783,41669,3300.963714032014,10288.316422280352,0.0185815847627065,0.0099811106678064,0.3635995934036434,0.3011086301649348,4229.64378723082,2908.750033303633,0.5120488879073197,0.1850407510618812,0.171311858228766,0.0003095054648141,273,265,Cranial mesoderm,1.0,2.0,1.0,1
cell_1012,0.7664316999696318,658.2497833620557,185.84133017173548,17519,1814.1658770477768,10257.61533192534,0.0277703895494141,0.0148745324768303,1.3558430615078183,0.3024007656678901,1917.9997511438708,1167.448201544296,0.5017735189544955,0.2432552942420123,0.1761200954785186,0.0006559983068556,175,165,Haematoendothelial progenitors,1.0,5.0,1.0,4
cell_1013,0.3436352686375705,1082.9249275747777,375.2612423365888,53007,3069.505216292188,10313.369894542231,0.0056045982000822,0.0023146108156795,1.250331331009115,0.4154439386376283,7069.2477940780645,2689.4258298849154,0.5628004835477382,0.4488132437832788,0.1841016021273224,0.0003176641131378,311,247,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1014,0.3742224100448001,719.0365799264594,240.634577731464,21813,4239.852977582176,10323.096547930134,0.0096026342682212,0.0003235361491123,0.1252303096985715,0.934811486099933,2704.891864027841,1293.8833695101955,1.538076282845709,0.3528601664538202,0.1833207368788354,0.0006491161217444,157,209,Dermomyotome,1.0,2.0,1.0,6
cell_1015,0.1473612050397224,1134.9310242291876,384.77525907989457,43865,3506.955978570614,10427.411375812151,0.0094621336515471,0.0030612102886806,1.2251430474081006,0.5111193458725736,8826.885335181056,1648.7472128205318,1.1664630873443786,0.6852224044198535,0.2388152866294673,0.0007350917062865,231,357,Sclerotome,0.7111414279217826,2.0,1.0,0
cell_1016,0.2361682930119585,885.1848122046001,269.675731203236,39423,1939.7537478121908,10384.921112041196,0.0067255891511408,0.0057820894114407,1.289513251204458,0.0754336414210984,4340.615564604641,2377.3646003297545,1.4575229621592098,0.2922382793748631,0.1704076342473783,3.5025551067297864e-05,195,255,Cranial mesoderm,1.0,2.0,1.0,1
cell_1017,0.232803335224102,1067.6589462905454,333.13210592796366,48561,2138.64920409382,10405.411050019564,0.0062260260604833,0.0045746189751943,0.3701025798109525,0.1528989314836198,5176.183508018303,3280.856487498626,1.374123024134619,0.2241123397222182,0.1741529209760287,0.0009004507225074,255,319,Cranial mesoderm,1.0,2.0,1.0,1
cell_1018,1.075724630869331,765.8477631085024,240.4682931282209,20415,3973.7830026940974,10360.221160911096,0.0419628104694804,0.0199972092003266,0.5993285169747524,0.3545124967069295,2728.511456319128,1154.9744687566124,0.6313654443263274,0.4051867363293781,0.1902270842554856,0.0011190037375334,201,183,Dermomyotome,1.0,2.0,1.0,0
cell_1019,0.419955500902987,994.7178207935912,332.2845166419886,38417,1776.4755186505977,10452.498685477784,0.0101185076545137,0.0060646890503099,1.087028687167191,0.250495540414186,6415.6917865131145,1624.3049703629422,1.5070982511152902,0.5959438742375647,0.2092822645411161,5.628179255319321e-05,173,323,Cranial mesoderm,1.0,2.0,1.0,1
cell_1020,0.336256556937567,1191.8305191657994,331.48906467634794,30629,3023.205622122825,10456.462666100757,0.0194853483950489,0.0095327678372794,0.0842867374546256,0.3429781753607264,5938.868156890263,1771.6427168097168,0.2585225583891545,0.5404603544876208,0.2517389034477122,0.0055497651550233,331,231,Sclerotome,1.0,2.0,1.0,0
cell_1021,0.3196118418016893,1046.6173157302028,312.52519898401795,36595,3758.177428610466,10425.852985380516,0.0080368784491931,0.0034584595999542,1.4329771245238718,0.3982848377023975,4898.289751624843,2451.343368128659,0.0972516207003991,0.3329344939571965,0.2008370848409209,0.0034693365629588,291,241,Sclerotome,0.4417992320351069,5.0,0.5582007679648929,0
cell_1022,0.8266914392262105,1006.2031021678296,300.76070222022025,41407,2531.799285145024,10439.094500929794,0.0121349084341898,0.0082337948854646,0.3986258764905447,0.1915248844024791,4600.355641960407,2601.046634869645,0.849432731278934,0.2776277355763588,0.17391750855725,0.0002762769412246,271,241,Endothelium,0.5437411482732324,5.0,0.5437411482732324,4
cell_1023,0.5893859310581949,962.912734265958,312.27071588607214,41883,1613.5367810328771,10453.440202468782,0.0014357220170219,0.0003532363747889,1.2414309055398305,0.6050926881185018,5471.577918141649,2425.295540681785,1.4433591626285929,0.3857580336501597,0.188546032013548,0.0012552919337254,207,293,Cranial mesoderm,1.0,2.0,1.0,1
cell_1024,0.8348600151461767,738.0782104868018,246.45689278249048,22123,2687.063192152963,10455.60864258916,0.024689275876159,0.0137764571185367,0.4600189457760033,0.2837023477266688,3828.468639856271,856.5554203935676,1.1977285558686734,0.6343432138754523,0.2117716430976738,0.0001632268776079,153,229,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1025,0.4011093144681012,997.5756851698602,317.00157728314224,44103,3318.0318118948826,10476.33829898193,0.0125621522002626,0.0012875561076911,0.2144898634779594,0.8140674043002487,6122.947315672804,2118.3888507353995,0.2905424134080464,0.485911311476413,0.1868656591707639,6.258461191636854e-05,295,217,Sclerotome,1.0,2.0,1.0,0
cell_1026,0.2764798607945647,839.9188309203678,285.8478616327224,22829,3927.715493451312,10486.920714880196,0.007777242818065,0.0005381437097133,1.2950400634438373,0.8705667600861086,3711.707965560114,1225.63154225448,1.3367117339870394,0.5035255159931349,0.2162748919275743,0.0034443331109309,181,275,Neural crest,0.6949275362318841,2.0,1.0,7
cell_1027,0.7932838275617567,624.3086578651014,203.0295544988463,18451,2819.126226220801,10491.226545986668,0.0306082630654815,0.0142516536935329,0.1239847858617718,0.364615241259043,2078.092129801765,1177.0804926527094,0.4608237747868033,0.2767938114660329,0.1764225582599574,0.0008983844139194,175,159,Cranial mesoderm,1.0,2.0,1.0,1
cell_1028,0.9986043092242912,744.2853172679884,237.89283301520456,21685,4199.963477057874,10465.369425870418,0.021232227968003,0.0076649867686406,0.2266979035917161,0.4694999612595252,3231.174176192276,1056.1754481186267,0.044311243612323,0.5073061258500076,0.1977103815684068,0.000536672964506,235,143,Dermomyotome,1.0,2.0,1.0,0
cell_1029,0.3502989633605886,748.445742854949,227.80035118497952,19699,2410.261028478603,10516.761003096604,0.0052831742219652,6.262658237048916e-05,0.7310529671147687,0.9765698032295944,3408.414202009395,834.0429071911656,0.7970926195103727,0.6068113898512313,0.2153640849383502,0.0003199761340752,217,203,Endothelium,1.0,5.0,1.0,4
cell_1030,1.6239907164744,875.7766952966367,258.3582783655287,35865,4053.983577303778,10576.52248710442,0.0315610474715096,0.0183093939409871,0.063969858466259,0.2657216009161245,3709.883140890443,2318.168202792317,1.190579466095228,0.2308731062081293,0.1680761562437686,0.000265102356143,223,245,Dermomyotome,1.0,2.0,1.0,0
cell_1031,0.1304119086931684,1079.3574311003804,330.4088376542008,35985,1952.1687925524525,10568.113491732667,0.0111977052566408,0.0048232595083448,0.4407596525596502,0.3978815159888214,5320.945027480517,1893.7649142674368,0.3967425458148725,0.4750267357779258,0.200492147887952,0.0007939979227099,317,219,Cranial mesoderm,1.0,2.0,1.0,1
cell_1032,0.412033097687725,630.4213562373095,204.98048687619024,16103,3677.3857666273366,10538.952120722846,0.0104495017873797,0.005091874865964,1.1284122708107398,0.3447330980336862,2059.948197954417,888.145058133783,0.9433662755123904,0.3974783149755208,0.183077268588971,0.0003692214033191,157,171,Neural crest,1.0,5.0,1.0,7
cell_1033,0.3302632017258004,936.7949852598664,294.0697196244455,37479,2299.380879959444,10594.17388404173,0.0053823754064797,0.0031418849843901,0.0189011570122359,0.26283692887765,5493.439073546908,1670.5849862273371,0.4964800130207161,0.5336182647382172,0.1911476842971863,0.0001128474213195,285,221,Haematoendothelial progenitors,0.7050304035378663,5.0,1.0,1
cell_1034,0.8111565753541817,934.019335983756,255.12545933324648,34299,3156.478614536867,10633.98737572524,0.0154088577891297,0.0142396750838055,0.6448759777033364,0.0394347575421335,3596.898427590884,2452.7200043590874,1.2718767085578484,0.1891323289397929,0.1763788574579425,0.0011993901937906,217,255,Anterior somitic tissues,1.0,5.0,1.0,0
cell_1035,1.183126424634302,1022.0904037956216,297.3566881709574,48533,2954.9462633671933,10629.130220674591,0.0202397616423413,0.0114640914872502,0.3725174829878359,0.2768013755053647,4800.947310328065,3323.0756608502693,0.0214102750308848,0.1819137703968654,0.1673917328658507,0.000157710621332,269,253,Haematoendothelial progenitors,1.0,5.0,1.0,1
cell_1036,0.8729817249247491,829.9898987322333,251.2946477742811,27399,1668.10916456805,10644.845067338225,0.0262841114361848,0.0044888722948465,0.7832874530680374,0.7082588848659498,3580.89634459867,1491.4586975425696,0.7683903411941505,0.4119265370221535,0.1851292033337435,0.0003460387569419,227,225,Haematoendothelial progenitors,0.5996237386694031,5.0,0.5996237386694031,1
cell_1037,0.5314440567281896,453.9238815542512,136.12494260788506,9643,3780.255833246915,10586.48511873898,0.0143318008542945,0.0072434738129494,0.571398853364067,0.3285393651144017,1002.7346329903232,619.5437527733302,1.2477038339424296,0.2362053785464287,0.1682337846897909,2.852445328551725e-05,107,133,Neural crest,1.0,5.0,1.0,7
cell_1038,1.0355922976290597,819.5929291125633,280.40149785619906,25351,3406.700721865015,10680.37469922291,0.0247927558751935,0.0181589752276893,0.9288962350773322,0.1544473407047134,5433.133339073605,901.4370569214834,1.4403347169141636,0.7153912576324356,0.2498745767817871,0.0014141657861088,143,267,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1039,0.3689033207914368,976.2741699796952,301.4780257332199,35795,2544.590333845509,10651.733817572289,0.0110579476968821,0.0045222467688476,0.3838760046920644,0.41948776328886,5118.89896749965,2070.257017116617,0.8964217101701308,0.4240611772656869,0.200842463601516,0.00216399962932,275,265,Cranial mesoderm,1.0,2.0,1.0,0
cell_1040,0.1000272792392956,924.6467529817256,318.1351913888182,25855,2161.040069619029,10649.212763488687,0.0105471478833483,0.0001201725879939,0.4579854275251095,0.9774690207692114,6834.159280437456,731.5621303505318,0.5167558156899018,0.8066114014435173,0.292621211014813,0.0015728283974841,311,191,Haematoendothelial progenitors,0.7358763882182521,5.0,0.7358763882182521,1
cell_1041,0.441328314757203,1222.2863632885148,374.4769685841841,59571,2704.3353645230063,10717.445485219318,0.0075128769803467,0.0060133861230906,1.0359840468281698,0.1108577325303552,7591.632735375866,3216.4134246820377,1.0644732417018177,0.4048113087139506,0.181431336725217,0.0002068639461374,289,353,Cranial mesoderm,1.0,2.0,1.0,1
cell_1042,1.29646262201803,647.9655121145938,210.4899047460472,17371,3313.506936848771,10639.261067296067,0.0273669598447991,0.0162276065472781,0.945235867390705,0.2555215986629351,2440.185693292114,900.5323410134554,1.5213707515255264,0.4608749785130263,0.1923158156873852,0.0010317184977665,123,209,Sclerotome,1.0,2.0,1.0,0
cell_1043,0.242949420284928,1049.0376259469858,313.5761470520358,41749,3687.121775371865,10699.453519844788,0.0058369695247977,0.0044472675816041,1.3733143303525317,0.1351293176942139,6066.805757968821,2132.362316698076,0.3581797780569399,0.4798588595136938,0.1963919632725789,0.0002460595685734,313,255,Endothelium,1.0,5.0,1.0,4
cell_1044,1.672635635491856,621.7584053334072,208.4922060893404,17827,3513.1522970774668,10646.09968026028,0.0303074533525818,0.0227620353616948,0.2283969273645881,0.1421799639244906,2228.398565769553,1006.4870224736824,1.1737421566181132,0.3777294466724718,0.1814598972481761,0.0007207962072847,153,177,Sclerotome,1.0,2.0,1.0,0
cell_1045,0.9820720961108944,1106.8954903232548,345.2448406565984,49141,1848.8849433263467,10782.003927474005,0.013925122817469,0.0097574717618145,0.8129184753312734,0.1759794958994945,7648.109657055635,2298.146009527564,1.451998656732815,0.5378872036742974,0.2024023863287926,0.0010045472815379,227,337,Endothelium,1.0,5.0,1.0,4
cell_1046,0.7954181521983349,1041.5878784786798,308.8899480397509,48685,2062.722953681832,10769.382006778267,0.0125122990881081,0.0073085858439802,0.9571700139014002,0.2625368777406839,4889.763575467089,3145.9238567440298,0.7715854766996871,0.2170118902003161,0.1650546869099541,2.058536965494692e-05,263,259,Erythroid,0.6727304378100792,7.0,0.6727304378100792,4
cell_1047,0.5447525075657809,1038.410208949016,304.7113388110131,42737,4074.191075648736,10791.79385544142,0.0158288419169627,0.0057886023247552,0.4638638270375865,0.4644508148114717,4159.455621087759,3129.3793823680617,1.3487900132841462,0.1413224799616553,0.1705509278483707,0.0006750780564528,249,281,Anterior somitic tissues,1.0,2.0,1.0,0
cell_1048,1.021187018371412,833.6822868876584,293.4109745732085,21925,1728.81755986317,10812.180296465222,0.0261583993272158,0.0111915076009792,0.6429596964027038,0.4007209912198788,4561.56738031963,871.5035673440225,1.2465493203955151,0.6791856481392758,0.247802551774853,0.004558619456725,161,287,Cranial mesoderm,1.0,8.0,1.0,1
cell_1049,0.8201194664616659,550.492424049175,169.49926253526883,12301,2390.6394602064875,10739.62181936428,0.0479356343682078,0.0064284559081889,0.571971906993593,0.7635035967490477,1470.939750494883,721.9103193936137,0.4845388060619486,0.3415780410100524,0.1782660003161122,0.0003740986891832,169,133,Cranial mesoderm,1.0,2.0,1.0,1
cell_1050,0.11226027390402,969.2325394193526,288.54289109246827,32749,3863.624202265718,10821.272374729,0.0231886299432481,0.0044045673504186,0.5650539849438264,0.6807497657091328,4688.118237874135,1877.6175242774275,0.0972362006307601,0.4280557146082466,0.200486603015407,0.0017852600638637,287,203,Endothelium,1.0,5.0,1.0,4
cell_1051,1.1967739420806742,828.4751801064718,243.97745797511703,30031,3240.215244247611,10803.80896407046,0.0341110127280621,0.0113456289854502,0.8548993878931671,0.5008153458869503,3040.9962500234524,2138.872808218219,0.8366099103385002,0.1741595070573972,0.1724840684040382,0.0009731339086647,241,221,Cranial mesoderm,1.0,2.0,1.0,0
cell_1052,1.182916555078675,606.2792206135786,207.0869382650678,13089,2902.3110245244097,10760.842615937048,0.0095126603528481,0.0002982543186904,0.2990059044137805,0.939199487779526,2257.9162073454054,551.9988822711766,0.0333345984755939,0.6071063611060946,0.2146775987177463,0.0007401881781667,207,103,Anterior somitic tissues,1.0,5.0,1.0,0
cell_1053,1.1555865538000365,874.7888886054566,260.5724467398654,33617,3029.2127495017403,10836.657375732517,0.0140019928099309,0.0058142989100108,0.3499122236436316,0.4131799236524417,4000.050487849416,1892.1778510639515,0.5161991100044635,0.3577377717806153,0.1752752577241683,4.833567135734975e-05,257,215,Sclerotome,1.0,2.0,1.0,0
cell_1054,0.2961658915567912,555.237590053236,177.28226081590904,14633,2255.9792933779813,10784.23023303492,0.0236318180296449,0.0011156794226256,0.7341610125353928,0.9098349702003268,1730.7708446047764,837.3555868036077,0.1497607246021394,0.3478860101569109,0.1755023871665676,0.0001787965896551,177,119,Low quality,1.0,7.0,1.0,5
cell_1055,0.4421842057467255,674.8772003600252,200.81085628023203,19465,3483.03298227588,10826.622912920628,0.0200077873377604,0.0038304338523135,0.2590993827790355,0.6786308993635377,2303.954862423593,1140.094097566969,1.008835041569048,0.3379338616776847,0.1769354718721069,0.0003446216984923,171,189,Sclerotome,1.0,2.0,1.0,0
cell_1056,0.5996277227449047,773.303607231218,253.1600284405104,21885,2469.4520904729266,10859.9356180032,0.0084479974218679,0.0048397994603834,1.449295553229432,0.2715422273126398,3490.868616138945,970.4339793660744,1.3082530309322522,0.564954871994635,0.2038520719901768,0.0001263553791261,169,251,Cranial mesoderm,1.0,2.0,1.0,1
cell_1057,0.3322838782156023,1317.097546470558,419.1539096799647,72815,1640.69723271304,10956.77670809586,0.0038727964408267,0.0001305828794404,1.0259780685662188,0.9347636738895,9982.217290393804,3649.1346520538073,1.0907480363396378,0.4645968107256457,0.1872052728482814,0.000477494261375,317,395,Cranial mesoderm,1.0,8.0,1.0,1
cell_1058,0.3650837190334878,1219.9432175380073,377.58442764499705,48173,3587.4530961326886,10918.151620202188,0.0161419194212468,0.0015119900116078,1.3458674162915856,0.8287076279213328,9595.536623477088,2035.7614446680384,1.2470212292316418,0.6499511176240218,0.2414484891566879,0.001128078626572,263,377,Dermomyotome,1.0,2.0,1.0,0
cell_1059,4.524957015191329,496.9360748630709,148.00675660252813,11753,2360.8489747298563,10848.0912107547,0.0916185239793,0.0487249236856607,0.4401650865055214,0.3056330808976445,1153.0642806623823,794.2374424905539,1.0394300152576743,0.1842687416672342,0.1656855035440259,7.444877287326536e-05,135,141,Cranial mesoderm,1.0,2.0,1.0,1
cell_1060,0.5036275953278603,838.19090885901,232.1572742775897,27571,3359.787349026151,10917.719778027638,0.0220670096938987,0.012762726579097,1.354553973535935,0.2671361919560546,2906.2810212885543,2294.2980375914967,0.4171851608200245,0.1176759312315595,0.1886249703993344,0.0031988148872432,231,201,Dermomyotome,1.0,2.0,1.0,0
cell_1061,0.6560838428088483,842.9249275747776,240.80074750714545,25555,1984.1176677753865,10935.091606339269,0.0090084370400494,0.00321205589321,1.5091872130827402,0.4743164763071001,2352.704758153473,2135.7805371922177,1.487890267376827,0.0483290479276369,0.1756401993874268,0.0007551732507785,231,229,Low quality,1.0,5.0,1.0,5
cell_1062,1.1301835476164663,1268.428498912246,419.4961263229972,39971,3054.731230141853,10961.840259187911,0.0129780565539971,0.0014391237895789,1.2462172261543698,0.8003598824065277,12381.22330776962,1259.105296977035,0.3523450112885586,0.815384902598478,0.3412556254471156,0.0005468993095995,413,265,Sclerotome,1.0,2.0,1.0,0
cell_1063,0.9466145207108128,902.6883835420684,314.8158191705112,33589,2212.3798267289885,10929.0945249933,0.0151023174684329,0.0024756586235324,0.508608024880306,0.7183226771295846,4478.248293061434,1790.7235445561728,0.192407789290637,0.4287026354750063,0.1866376443960108,0.0005189785265924,305,193,Erythroid,1.0,7.0,1.0,4
cell_1064,4.999337576904859,926.1198410471444,275.3924472457442,43411,3742.183432770496,10985.667411485569,0.0614463265744572,0.0469097577673921,0.177813164470236,0.1341555381532992,4011.7963107487294,3121.1019042630683,0.4466871653864554,0.1248713187314406,0.1643108478268594,0.0001680184455943,237,243,Cranial mesoderm,1.0,2.0,1.0,0
cell_1065,0.2410305873715225,991.3624817342638,292.7541630788536,36617,3939.138979162684,10992.60725892345,0.0205704986241687,0.0049954139174162,1.1378662778867552,0.609212938572736,4526.605224285595,2378.685616734132,1.4592768508209009,0.311054183958785,0.1885815561356671,0.0012287268794112,259,247,Anterior somitic tissues,1.0,2.0,1.0,0
